Time (Myr BP)	Eccentricity	Obliquity (radians)	Perihelion longitude (radians)	Precessional index
4.533	0.01847	0.39233	4.0621	-0.0147
4.534	0.01866	0.39225	3.79844	-0.0114
4.535	0.01897	0.39251	3.53116	-0.0072
4.536	0.01924	0.3931	3.26465	-0.00236
4.537	0.01948	0.39401	2.99594	0.00283
4.538	0.01982	0.39524	2.72952	0.00794
4.539	0.02012	0.39675	2.4605	0.01267
4.54	0.02041	0.3985	2.19072	0.01661
4.541	0.02076	0.40046	1.92425	0.01947
4.542	0.02105	0.40258	1.65546	0.02097
4.543	0.0214	0.4048	1.38593	0.02104
4.544	0.02168	0.40706	1.11968	0.01951
4.545	0.022	0.40931	0.85273	0.01657
4.546	0.02235	0.41149	0.58407	0.01232
4.547	0.0226	0.41354	0.31976	0.0071
4.548	0.02292	0.41542	0.05235	0.0012
4.549	0.02325	0.41706	6.07182	-0.00488
4.55	0.02349	0.41844	5.80475	-0.01082
4.551	0.02378	0.41951	5.54136	-0.01607
4.552	0.02409	0.42025	5.27719	-0.02035
4.553	0.02432	0.42063	5.01047	-0.02325
4.554	0.02464	0.42065	4.74734	-0.02462
4.555	0.02486	0.42031	4.48266	-0.02421
4.556	0.02518	0.4196	4.21548	-0.02214
4.557	0.02543	0.41855	3.95111	-0.01841
4.558	0.02569	0.41717	3.6845	-0.01327
4.559	0.02603	0.4155	3.41717	-0.00708
4.56	0.02629	0.41357	3.14958	-0.00021
4.561	0.02656	0.41143	2.88048	0.00686
4.562	0.02693	0.40913	2.61267	0.01359
4.563	0.02717	0.40673	2.34026	0.01952
4.564	0.02751	0.40428	2.06911	0.02417
4.565	0.02782	0.40184	1.79773	0.02711
4.566	0.02814	0.39949	1.52187	0.02811
4.567	0.02846	0.39726	1.24646	0.02697
4.568	0.02877	0.39524	0.97178	0.02376
4.569	0.02912	0.39346	0.69115	0.01856
4.57	0.02943	0.39197	0.41379	0.01183
4.571	0.02974	0.39082	0.13271	0.00394
4.572	0.03011	0.39002	6.13517	-0.00444
4.573	0.03044	0.3896	5.85313	-0.01269
4.574	0.03075	0.38956	5.57012	-0.02012
4.575	0.03114	0.38989	5.28828	-0.02612
4.576	0.03146	0.39058	5.00475	-0.03012
4.577	0.03183	0.39161	4.72092	-0.03183
4.578	0.03216	0.39294	4.43929	-0.03097
4.579	0.03253	0.39453	4.15627	-0.02763
4.58	0.03289	0.39635	3.87281	-0.02197
4.581	0.03321	0.39833	3.59287	-0.01448
4.582	0.03361	0.40042	3.31071	-0.00566
4.583	0.03394	0.40259	3.03037	0.00377
4.584	0.03426	0.40475	2.75087	0.01305
4.585	0.03461	0.40688	2.47167	0.02149
4.586	0.03496	0.40892	2.19393	0.02839
4.587	0.03521	0.41083	1.91486	0.03315
4.588	0.03554	0.41256	1.63898	0.03546
4.589	0.0358	0.4141	1.3617	0.03502
4.59	0.03606	0.4154	1.08428	0.03187
4.591	0.03629	0.41646	0.80846	0.02624
4.592	0.03649	0.41726	0.53265	0.01853
4.593	0.03673	0.41779	0.25451	0.00925
4.594	0.03683	0.41804	6.26257	-0.00076
4.595	0.03699	0.41803	5.98497	-0.01087
4.596	0.03715	0.41774	5.70823	-0.0202
4.597	0.03719	0.4172	5.43026	-0.02801
4.598	0.03727	0.41641	5.15237	-0.03372
4.599	0.03735	0.41541	4.87456	-0.03686
4.6	0.03731	0.4142	4.59426	-0.03705
4.601	0.03735	0.41283	4.31528	-0.03445
4.602	0.03728	0.41131	4.0358	-0.02907
4.603	0.03727	0.40968	3.75368	-0.02142
4.604	0.03717	0.40797	3.47365	-0.01212
4.605	0.03705	0.40623	3.19199	-0.00187
4.606	0.03696	0.40448	2.90939	0.00851
4.607	0.03678	0.40277	2.62763	0.01808
4.608	0.03657	0.40113	2.34398	0.02617
4.609	0.03644	0.3996	2.06254	0.03212
4.61	0.03616	0.3982	1.77804	0.03539
4.611	0.03593	0.39698	1.49551	0.03582
4.612	0.03568	0.39595	1.21366	0.03343
4.613	0.03539	0.39514	0.93012	0.02837
4.614	0.03511	0.39455	0.64779	0.02118
4.615	0.03477	0.39422	0.36806	0.01251
4.616	0.0345	0.39413	0.08552	0.00295
4.617	0.03414	0.3943	6.08951	-0.00657
4.618	0.0338	0.39471	5.81099	-0.01537
4.619	0.0335	0.39536	5.53254	-0.02285
4.62	0.03317	0.39624	5.25682	-0.02837
4.621	0.03282	0.39731	4.9807	-0.03164
4.622	0.03254	0.39856	4.70851	-0.03254
4.623	0.03224	0.39995	4.43581	-0.03101
4.624	0.03192	0.40145	4.16481	-0.02726
4.625	0.03168	0.40304	3.89749	-0.02173
4.626	0.03141	0.40466	3.62975	-0.01473
4.627	0.03121	0.40629	3.36327	-0.00686
4.628	0.03095	0.40789	3.10067	0.00127
4.629	0.0308	0.40941	2.83742	0.00923
4.63	0.03064	0.41083	2.57512	0.01645
4.631	0.03049	0.41211	2.31606	0.0224
4.632	0.0304	0.41322	2.05545	0.0269
4.633	0.03036	0.41413	1.79804	0.02958
4.634	0.03027	0.41481	1.53828	0.03025
4.635	0.03029	0.41525	1.28178	0.02903
4.636	0.03032	0.41543	1.02417	0.0259
4.637	0.03034	0.41534	0.76516	0.02102
4.638	0.03044	0.41499	0.50783	0.0148
4.639	0.03052	0.41438	0.24986	0.00755
4.64	0.03068	0.41352	6.27102	-0.00037
4.641	0.03079	0.41243	6.0121	-0.00824
4.642	0.03097	0.41113	5.74964	-0.01575
4.643	0.03121	0.40966	5.48571	-0.02234
4.644	0.03138	0.40804	5.22099	-0.0274
4.645	0.03162	0.40632	4.9549	-0.03069
4.646	0.03193	0.40454	4.68702	-0.03192
4.647	0.0321	0.40275	4.41718	-0.03072
4.648	0.03243	0.401	4.14584	-0.02737
4.649	0.03267	0.39934	3.87425	-0.02185
4.65	0.03294	0.39781	3.59824	-0.01453
4.651	0.0332	0.39647	3.32273	-0.00598
4.652	0.03344	0.39535	3.04622	0.00318
4.653	0.03371	0.3945	2.76558	0.01238
4.654	0.03394	0.39395	2.48695	0.02067
4.655	0.03412	0.39371	2.20522	0.02748
4.656	0.0344	0.3938	1.92409	0.03228
4.657	0.03455	0.39423	1.64138	0.03447
4.658	0.03472	0.39499	1.35886	0.03394
4.659	0.03493	0.39605	1.07728	0.03077
4.66	0.03503	0.3974	0.79397	0.02498
4.661	0.03517	0.39899	0.51185	0.01723
4.662	0.03527	0.40078	0.23169	0.0081
4.663	0.03538	0.40273	6.23297	-0.00178
4.664	0.03544	0.40477	5.95294	-0.01149
4.665	0.03547	0.40685	5.67527	-0.02026
4.666	0.03554	0.40892	5.39588	-0.02756
4.667	0.03555	0.41091	5.11975	-0.03264
4.668	0.03552	0.41278	4.84323	-0.03521
4.669	0.03552	0.41447	4.56885	-0.03515
4.67	0.0355	0.41593	4.2945	-0.03245
4.671	0.03538	0.41712	4.02065	-0.02725
4.672	0.03537	0.41801	3.74946	-0.0202
4.673	0.03526	0.41857	3.47683	-0.0116
4.674	0.03516	0.41878	3.20497	-0.00223
4.675	0.03504	0.41863	2.93494	0.00719
4.676	0.03491	0.41813	2.66388	0.01605
4.677	0.03478	0.41727	2.39175	0.0237
4.678	0.0346	0.41607	2.12246	0.02947
4.679	0.03445	0.41456	1.84974	0.03311
4.68	0.0343	0.41278	1.57837	0.0343
4.681	0.03408	0.41077	1.30552	0.03288
4.682	0.03392	0.40856	1.03213	0.02912
4.683	0.03375	0.40623	0.7584	0.02321
4.684	0.03354	0.40382	0.48232	0.01556
4.685	0.03337	0.4014	0.20615	0.00683
4.686	0.03318	0.39904	6.21389	-0.0023
4.687	0.03303	0.3968	5.933	-0.01133
4.688	0.03282	0.39476	5.65634	-0.01925
4.689	0.03266	0.39297	5.37628	-0.02572
4.69	0.03252	0.39147	5.09494	-0.03017
4.691	0.03233	0.39033	4.81502	-0.03216
4.692	0.03215	0.38957	4.53368	-0.03164
4.693	0.03207	0.38921	4.25252	-0.02874
4.694	0.03183	0.38927	3.97081	-0.02347
4.695	0.03172	0.38975	3.68996	-0.01654
4.696	0.03157	0.39062	3.41038	-0.00838
4.697	0.0314	0.39187	3.12932	0.00039
4.698	0.03127	0.39346	2.8501	0.00899
4.699	0.03109	0.39534	2.57355	0.01673
4.7	0.03096	0.39747	2.29396	0.02321
4.701	0.03079	0.39977	2.01867	0.02775
4.702	0.0306	0.4022	1.74319	0.03015
4.703	0.03048	0.4047	1.46806	0.03032
4.704	0.0303	0.40719	1.19466	0.02818
4.705	0.03009	0.40963	0.92116	0.02396
4.706	0.02998	0.41195	0.65048	0.01816
4.707	0.02976	0.4141	0.3777	0.01097
4.708	0.02958	0.41604	0.1075	0.00317
4.709	0.02942	0.41772	6.12146	-0.00474
4.71	0.0292	0.41911	5.85139	-0.01222
4.711	0.02903	0.42019	5.58146	-0.01874
4.712	0.02878	0.42093	5.31461	-0.02372
4.713	0.02861	0.42132	5.04476	-0.02704
4.714	0.02837	0.42135	4.77653	-0.02831
4.715	0.02812	0.42103	4.50873	-0.02753
4.716	0.02788	0.42038	4.24023	-0.02483
4.717	0.02765	0.4194	3.9722	-0.02042
4.718	0.02731	0.41813	3.70256	-0.01453
4.719	0.02708	0.41659	3.43546	-0.00784
4.72	0.02677	0.41481	3.16582	-0.00065
4.721	0.02643	0.41284	2.89546	0.00644
4.722	0.02612	0.41072	2.6274	0.01285
4.723	0.02579	0.40849	2.35711	0.01822
4.724	0.02544	0.4062	2.08486	0.02215
4.725	0.02509	0.40389	1.81664	0.02433
4.726	0.02472	0.40163	1.54377	0.02471
4.727	0.02441	0.39944	1.27294	0.02333
4.728	0.024	0.39739	1.00145	0.02021
4.729	0.02367	0.3955	0.72997	0.01578
4.73	0.02336	0.39383	0.4587	0.01034
4.731	0.02297	0.39239	0.18749	0.00428
4.732	0.02269	0.39123	6.19907	-0.00191
4.733	0.02238	0.39037	5.93183	-0.0077
4.734	0.0221	0.38982	5.65874	-0.01292
4.735	0.02181	0.38959	5.39248	-0.01696
4.736	0.02157	0.3897	5.12573	-0.01976
4.737	0.02135	0.39014	4.85628	-0.02113
4.738	0.02114	0.39089	4.59337	-0.02099
4.739	0.02093	0.39194	4.32801	-0.0194
4.74	0.02084	0.39327	4.06404	-0.01661
4.741	0.02066	0.39485	3.80188	-0.01267
4.742	0.02057	0.39664	3.54029	-0.00799
4.743	0.02056	0.3986	3.28018	-0.00284
4.744	0.02047	0.4007	3.01957	0.00249
4.745	0.02049	0.4029	2.75989	0.00763
4.746	0.02051	0.40514	2.5038	0.01221
4.747	0.02056	0.40738	2.24308	0.01609
4.748	0.02063	0.40958	1.9852	0.01888
4.749	0.02071	0.4117	1.72971	0.02045
4.75	0.02085	0.41368	1.46801	0.02074
4.751	0.02097	0.41549	1.21118	0.01963
4.752	0.02108	0.41709	0.95149	0.01717
4.753	0.02131	0.41845	0.69131	0.01358
4.754	0.02145	0.41954	0.42942	0.00893
4.755	0.02161	0.42033	0.1682	0.00362
4.756	0.02186	0.4208	6.18762	-0.00209
4.757	0.022	0.42094	5.92344	-0.00774
4.758	0.02223	0.42074	5.65578	-0.01305
4.759	0.02241	0.4202	5.3906	-0.01745
4.76	0.0226	0.41932	5.1202	-0.02075
4.761	0.02278	0.41812	4.84845	-0.02257
4.762	0.02293	0.41662	4.57779	-0.02272
4.763	0.02309	0.41485	4.30218	-0.02118
4.764	0.02325	0.41283	4.02509	-0.01797
4.765	0.0233	0.41061	3.74721	-0.01326
4.766	0.02345	0.40824	3.4662	-0.00748
4.767	0.02351	0.40577	3.18322	-0.00098
4.768	0.02353	0.40327	2.89714	0.00569
4.769	0.02357	0.40078	2.61087	0.01193
4.77	0.02358	0.39838	2.32178	0.01724
4.771	0.0235	0.39614	2.02764	0.02109
4.772	0.02348	0.39411	1.73766	0.02316
4.773	0.02337	0.39235	1.44072	0.02318
4.774	0.02328	0.39092	1.1441	0.02119
4.775	0.02313	0.38987	0.8471	0.01733
4.776	0.02294	0.38923	0.54855	0.01196
4.777	0.02281	0.38903	0.24882	0.00562
4.778	0.02251	0.38927	6.23285	-0.00113
4.779	0.0223	0.38995	5.93285	-0.00765
4.78	0.02203	0.39106	5.63507	-0.0133
4.781	0.02169	0.39256	5.33412	-0.01763
4.782	0.02138	0.39441	5.03684	-0.02026
4.783	0.02102	0.39655	4.74186	-0.02101
4.784	0.02064	0.39892	4.44238	-0.01989
4.785	0.02022	0.40144	4.15035	-0.01711
4.786	0.01977	0.40406	3.8568	-0.01296
4.787	0.01934	0.40668	3.56377	-0.00792
4.788	0.01883	0.40924	3.2741	-0.00249
4.789	0.01829	0.41167	2.98345	0.00288
4.79	0.01784	0.41389	2.69638	0.00768
4.791	0.01723	0.41585	2.40688	0.01155
4.792	0.01669	0.4175	2.12019	0.01424
4.793	0.01613	0.41879	1.83575	0.01556
4.794	0.01555	0.4197	1.54891	0.01554
4.795	0.01496	0.4202	1.26138	0.01425
4.796	0.01433	0.42029	0.98229	0.01192
4.797	0.01378	0.41995	0.69319	0.00881
4.798	0.01314	0.41921	0.41036	0.00524
4.799	0.0125	0.41808	0.12699	0.00158
4.8	0.01192	0.4166	6.12515	-0.00188
4.801	0.01128	0.41481	5.84084	-0.00483
4.802	0.01062	0.41275	5.5552	-0.00706
4.803	0.01005	0.4105	5.27239	-0.00851
4.804	0.00938	0.4081	4.98711	-0.00903
4.805	0.00877	0.40563	4.69855	-0.00877
4.806	0.00813	0.40316	4.41973	-0.00779
4.807	0.00752	0.40076	4.13177	-0.00628
4.808	0.0069	0.39851	3.84496	-0.00446
4.809	0.00627	0.39647	3.567	-0.00259
4.81	0.00566	0.3947	3.27915	-0.00078
4.811	0.00511	0.39326	3.00279	0.00071
4.812	0.00444	0.39218	2.71792	0.00183
4.813	0.00392	0.3915	2.4512	0.0025
4.814	0.00338	0.39123	2.18115	0.00277
4.815	0.00279	0.39139	1.91582	0.00262
4.816	0.0023	0.39194	1.67963	0.00229
4.817	0.0018	0.39289	1.47825	0.00179
4.818	0.00132	0.39418	1.27183	0.00126
4.819	0.00092	0.39577	1.29344	0.00089
4.82	0.00064	0.39761	1.50983	0.00064
4.821	0.00065	0.39964	1.93045	0.0006
4.822	0.00097	0.40179	2.11834	0.00082
4.823	0.00134	0.40401	2.07501	0.00117
4.824	0.0017	0.40623	1.87594	0.00162
4.825	0.00214	0.40839	1.69719	0.00213
4.826	0.00255	0.41043	1.45725	0.00253
4.827	0.00293	0.41231	1.20271	0.00273
4.828	0.00335	0.41397	0.9712	0.00277
4.829	0.00373	0.4154	0.70887	0.00243
4.83	0.00416	0.41655	0.4462	0.00179
4.831	0.0045	0.4174	0.1964	0.00088
4.832	0.00491	0.41795	6.21603	-0.00033
4.833	0.00531	0.41819	5.94844	-0.00174
4.834	0.00565	0.41811	5.6929	-0.00314
4.835	0.00605	0.41774	5.42164	-0.00459
4.836	0.00644	0.41708	5.16291	-0.00579
4.837	0.00677	0.41614	4.88893	-0.00667
4.838	0.00715	0.41497	4.62495	-0.00713
4.839	0.00752	0.41358	4.35619	-0.00704
4.84	0.00785	0.41201	4.07929	-0.00633
4.841	0.00821	0.41029	3.80903	-0.00508
4.842	0.00852	0.40845	3.53655	-0.00328
4.843	0.0089	0.40655	3.25176	-0.00098
4.844	0.00917	0.40462	2.97679	0.0015
4.845	0.0095	0.40269	2.69514	0.0041
4.846	0.00987	0.40081	2.41059	0.00659
4.847	0.01014	0.39901	2.1262	0.00862
4.848	0.01044	0.39734	1.84032	0.01006
4.849	0.0108	0.39581	1.55611	0.0108
4.85	0.01102	0.39448	1.26432	0.01051
4.851	0.01134	0.39336	0.97727	0.0094
4.852	0.01159	0.39247	0.68986	0.00737
4.853	0.01185	0.39185	0.39598	0.00457
4.854	0.01208	0.39151	0.1057	0.00127
4.855	0.01227	0.39145	6.10033	-0.00223
4.856	0.01251	0.39169	5.80462	-0.00576
4.857	0.01268	0.39222	5.51599	-0.0088
4.858	0.01281	0.39303	5.22154	-0.01118
4.859	0.01299	0.39411	4.93361	-0.01268
4.86	0.01309	0.39545	4.64009	-0.01306
4.861	0.01315	0.39702	4.34873	-0.01229
4.862	0.01326	0.3988	4.06248	-0.01056
4.863	0.01325	0.40074	3.76936	-0.00778
4.864	0.01328	0.40282	3.48076	-0.00442
4.865	0.01324	0.40499	3.19477	-0.0007
4.866	0.0132	0.40721	2.90598	0.00308
4.867	0.01315	0.40943	2.61855	0.00657
4.868	0.01299	0.41162	2.33537	0.00938
4.869	0.01292	0.41372	2.0501	0.01146
4.87	0.01275	0.41569	1.76823	0.0125
4.871	0.01254	0.41749	1.48525	0.01249
4.872	0.01235	0.41907	1.20709	0.01154
4.873	0.01212	0.42039	0.93059	0.00972
4.874	0.01182	0.42143	0.64869	0.00714
4.875	0.01155	0.42214	0.38102	0.00429
4.876	0.01122	0.42249	0.10685	0.0012
4.877	0.01089	0.42248	6.11825	-0.00179
4.878	0.01048	0.42209	5.85523	-0.00435
4.879	0.01009	0.4213	5.59265	-0.00643
4.88	0.0097	0.42014	5.32936	-0.00791
4.881	0.00919	0.4186	5.07959	-0.00858
4.882	0.00877	0.41672	4.82557	-0.00872
4.883	0.0083	0.41453	4.58624	-0.00824
4.884	0.0078	0.41205	4.34565	-0.00728
4.885	0.00734	0.40936	4.1188	-0.00609
4.886	0.00691	0.4065	3.90576	-0.00478
4.887	0.00647	0.40354	3.694	-0.00339
4.888	0.00612	0.40055	3.50537	-0.00218
4.889	0.00582	0.39761	3.33563	-0.00112
4.89	0.00564	0.39479	3.15909	-0.0001
4.891	0.00553	0.39218	3.01501	0.0007
4.892	0.00559	0.38985	2.86252	0.00154
4.893	0.00578	0.38788	2.69926	0.00247
4.894	0.00608	0.38633	2.53645	0.00346
4.895	0.00649	0.38526	2.35686	0.00458
4.896	0.00709	0.38471	2.14979	0.00593
4.897	0.00764	0.3847	1.9411	0.00712
4.898	0.00835	0.38523	1.71059	0.00827
4.899	0.00912	0.3863	1.47032	0.00908
4.9	0.00989	0.38789	1.22254	0.0093
4.901	0.01072	0.38993	0.96323	0.0088
4.902	0.01161	0.39237	0.70655	0.00754
4.903	0.01246	0.39515	0.43508	0.00525
4.904	0.01336	0.39817	0.16741	0.00223
4.905	0.01427	0.40136	6.18144	-0.00145
4.906	0.01517	0.40463	5.90326	-0.00563
4.907	0.0161	0.40789	5.63026	-0.00978
4.908	0.01698	0.41105	5.35549	-0.01358
4.909	0.01794	0.41404	5.07665	-0.01677
4.91	0.01881	0.41678	4.80095	-0.01873
4.911	0.0197	0.41922	4.52349	-0.01935
4.912	0.02063	0.42129	4.24562	-0.01842
4.913	0.02146	0.42294	3.96847	-0.01579
4.914	0.02233	0.42415	3.68779	-0.0116
4.915	0.02318	0.42489	3.412	-0.00619
4.916	0.02401	0.42513	3.12993	0.00028
4.917	0.02482	0.4249	2.84994	0.00714
4.918	0.02562	0.42419	2.56986	0.01386
4.919	0.0264	0.42303	2.28737	0.01991
4.92	0.0272	0.42145	2.0043	0.02469
4.921	0.02787	0.41951	1.72116	0.02755
4.922	0.02867	0.41723	1.43683	0.02841
4.923	0.02934	0.4147	1.15026	0.02678
4.924	0.02997	0.41198	0.86348	0.02278
4.925	0.03065	0.40913	0.57579	0.01669
4.926	0.03126	0.40623	0.28603	0.00882
4.927	0.0318	0.40337	6.27739	-0.00018
4.928	0.03239	0.40061	5.98654	-0.00947
4.929	0.03287	0.39804	5.69265	-0.0183
4.93	0.0334	0.39571	5.39752	-0.02586
4.931	0.03382	0.39368	5.10266	-0.03128
4.932	0.03427	0.39202	4.80685	-0.03411
4.933	0.03471	0.39075	4.50912	-0.034
4.934	0.03504	0.38991	4.21347	-0.03077
4.935	0.03543	0.38949	3.91545	-0.02476
4.936	0.03578	0.38951	3.62051	-0.01649
4.937	0.03606	0.38994	3.32303	-0.00651
4.938	0.03635	0.39076	3.02866	0.0041
4.939	0.03664	0.39193	2.73541	0.01448
4.94	0.03685	0.3934	2.44038	0.02377
4.941	0.03709	0.39512	2.15006	0.03104
4.942	0.03726	0.39704	1.85957	0.03572
4.943	0.03749	0.39909	1.56938	0.03749
4.944	0.0376	0.40123	1.28266	0.03605
4.945	0.03773	0.40338	0.99581	0.03166
4.946	0.03791	0.40549	0.71091	0.02474
4.947	0.03796	0.40753	0.42724	0.01573
4.948	0.03805	0.40943	0.14373	0.00545
4.949	0.03813	0.41117	6.14711	-0.00517
4.95	0.03817	0.41272	5.86503	-0.0155
4.951	0.03818	0.41403	5.58521	-0.02454
4.952	0.0382	0.41511	5.30783	-0.03162
4.953	0.03821	0.41592	5.02701	-0.03633
4.954	0.03818	0.41647	4.75022	-0.03815
4.955	0.03812	0.41675	4.47204	-0.03702
4.956	0.03812	0.41677	4.19442	-0.03312
4.957	0.03805	0.41653	3.91648	-0.02662
4.958	0.03795	0.41604	3.6394	-0.01812
4.959	0.03794	0.41533	3.36198	-0.00829
4.96	0.0378	0.41441	3.08433	0.00216
4.961	0.03772	0.4133	2.8063	0.01241
4.962	0.0376	0.41204	2.52927	0.02161
4.963	0.03747	0.41064	2.25088	0.02913
4.964	0.03733	0.40914	1.97195	0.03437
4.965	0.03714	0.40757	1.6943	0.03686
4.966	0.03697	0.40596	1.41504	0.03652
4.967	0.03681	0.40435	1.13523	0.03337
4.968	0.03651	0.40276	0.85604	0.02757
4.969	0.03633	0.40123	0.57608	0.01979
4.97	0.03606	0.3998	0.2953	0.01049
4.971	0.03574	0.39849	0.01461	0.00052
4.972	0.03546	0.39732	6.01681	-0.00934
4.973	0.03516	0.39633	5.73653	-0.01828
