Freq,Power,Theor.AR(1),chi2 80%,chi2 90%,chi2 95%,chi2 99%,chi2 crit.
91.291,8.0881E-05,4.7327E-05,7.2724E-05,9.7096E-05,0.00012068,0.00017371,0.00025676
91.413,0.00013018,4.7235E-05,7.2582E-05,9.6908E-05,0.00012044,0.00017337,0.00025626
91.535,0.00011358,4.7144E-05,7.2441E-05,9.6719E-05,0.00012021,0.00017304,0.00025576
91.657,3.8863E-05,4.7052E-05,7.2301E-05,9.6532E-05,0.00011998,0.0001727,0.00025527
91.779,8.9726E-05,4.6961E-05,7.2161E-05,9.6346E-05,0.00011975,0.00017237,0.00025478
91.902,5.5652E-05,4.6871E-05,7.2022E-05,9.616E-05,0.00011952,0.00017204,0.00025428
92.024,1.1499E-05,4.6781E-05,7.1884E-05,9.5975E-05,0.00011929,0.00017171,0.0002538
92.146,6.2801E-05,4.6691E-05,7.1746E-05,9.5791E-05,0.00011906,0.00017138,0.00025331
92.268,7.144E-05,4.6602E-05,7.1608E-05,9.5607E-05,0.00011883,0.00017105,0.00025282
92.39,4.2495E-05,4.6513E-05,7.1472E-05,9.5425E-05,0.0001186,0.00017072,0.00025234
92.513,1.1342E-05,4.6424E-05,7.1336E-05,9.5243E-05,0.00011838,0.0001704,0.00025186
92.635,1.9097E-05,4.6336E-05,7.12E-05,9.5062E-05,0.00011815,0.00017007,0.00025138
92.757,1.6901E-05,4.6248E-05,7.1065E-05,9.4882E-05,0.00011793,0.00016975,0.00025091
92.879,7.8787E-06,4.616E-05,7.0931E-05,9.4702E-05,0.0001177,0.00016943,0.00025043
93.001,5.9506E-06,4.6073E-05,7.0797E-05,9.4524E-05,0.00011748,0.00016911,0.00024996
93.124,5.5663E-06,4.5987E-05,7.0663E-05,9.4346E-05,0.00011726,0.00016879,0.00024949
93.246,9.5137E-06,4.59E-05,7.0531E-05,9.4169E-05,0.00011704,0.00016847,0.00024902
93.368,1.0242E-05,4.5814E-05,7.0399E-05,9.3992E-05,0.00011682,0.00016816,0.00024855
93.49,1.1864E-05,4.5729E-05,7.0267E-05,9.3816E-05,0.0001166,0.00016784,0.00024809
93.613,1.227E-05,4.5643E-05,7.0136E-05,9.3641E-05,0.00011639,0.00016753,0.00024762
93.735,1.5873E-05,4.5558E-05,7.0005E-05,9.3467E-05,0.00011617,0.00016722,0.00024716
93.857,1.3382E-05,4.5474E-05,6.9875E-05,9.3294E-05,0.00011595,0.00016691,0.00024671
93.979,2.5068E-05,4.539E-05,6.9746E-05,9.3121E-05,0.00011574,0.0001666,0.00024625
94.101,3.7192E-05,4.5306E-05,6.9617E-05,9.2949E-05,0.00011552,0.00016629,0.00024579
94.224,2.0153E-05,4.5222E-05,6.9489E-05,9.2778E-05,0.00011531,0.00016599,0.00024534
94.346,2.0331E-05,4.5139E-05,6.9361E-05,9.2607E-05,0.0001151,0.00016568,0.00024489
94.468,1.1371E-05,4.5056E-05,6.9234E-05,9.2437E-05,0.00011489,0.00016538,0.00024444
94.59,3.1324E-06,4.4974E-05,6.9107E-05,9.2268E-05,0.00011468,0.00016507,0.00024399
94.712,1.7462E-05,4.4892E-05,6.8981E-05,9.21E-05,0.00011447,0.00016477,0.00024355
94.835,2.3622E-05,4.481E-05,6.8856E-05,9.1932E-05,0.00011426,0.00016447,0.0002431
94.957,1.4931E-05,4.4729E-05,6.873E-05,9.1765E-05,0.00011405,0.00016417,0.00024266
95.079,2.2982E-05,4.4648E-05,6.8606E-05,9.1599E-05,0.00011385,0.00016388,0.00024222
95.201,1.8248E-05,4.4567E-05,6.8482E-05,9.1433E-05,0.00011364,0.00016358,0.00024178
95.323,2.2175E-05,4.4486E-05,6.8358E-05,9.1268E-05,0.00011344,0.00016329,0.00024135
95.446,3.1986E-05,4.4406E-05,6.8235E-05,9.1104E-05,0.00011323,0.00016299,0.00024091
95.568,6.0717E-05,4.4327E-05,6.8113E-05,9.094E-05,0.00011303,0.0001627,0.00024048
95.69,2.532E-05,4.4247E-05,6.7991E-05,9.0777E-05,0.00011283,0.00016241,0.00024005
95.812,5.7555E-05,4.4168E-05,6.7869E-05,9.0615E-05,0.00011262,0.00016212,0.00023962
95.934,9.5604E-05,4.409E-05,6.7748E-05,9.0454E-05,0.00011242,0.00016183,0.0002392
96.057,1.9121E-05,4.4011E-05,6.7628E-05,9.0293E-05,0.00011222,0.00016154,0.00023877
96.179,1.1194E-05,4.3933E-05,6.7508E-05,9.0133E-05,0.00011202,0.00016125,0.00023835
96.301,2.281E-05,4.3855E-05,6.7388E-05,8.9973E-05,0.00011183,0.00016097,0.00023792
96.423,4.6036E-05,4.3778E-05,6.7269E-05,8.9814E-05,0.00011163,0.00016068,0.0002375
96.546,4.5998E-05,4.3701E-05,6.7151E-05,8.9656E-05,0.00011143,0.0001604,0.00023709
96.668,1.8895E-05,4.3624E-05,6.7033E-05,8.9499E-05,0.00011124,0.00016012,0.00023667
96.79,3.9293E-06,4.3548E-05,6.6916E-05,8.9342E-05,0.00011104,0.00015984,0.00023626
96.912,4.3434E-05,4.3471E-05,6.6799E-05,8.9186E-05,0.00011085,0.00015956,0.00023584
97.034,1.2268E-05,4.3396E-05,6.6682E-05,8.903E-05,0.00011065,0.00015928,0.00023543
97.157,2.9364E-05,4.332E-05,6.6566E-05,8.8875E-05,0.00011046,0.000159,0.00023502
97.279,0.00011252,4.3245E-05,6.645E-05,8.8721E-05,0.00011027,0.00015873,0.00023461
97.401,9.3405E-05,4.317E-05,6.6335E-05,8.8567E-05,0.00011008,0.00015845,0.00023421
97.523,3.4473E-05,4.3095E-05,6.6221E-05,8.8414E-05,0.00010989,0.00015818,0.0002338
97.645,6.9988E-06,4.3021E-05,6.6107E-05,8.8262E-05,0.0001097,0.00015791,0.0002334
97.768,2.8745E-05,4.2947E-05,6.5993E-05,8.811E-05,0.00010951,0.00015764,0.000233
97.89,8.6444E-05,4.2874E-05,6.588E-05,8.7959E-05,0.00010932,0.00015737,0.0002326
98.012,5.9982E-05,4.28E-05,6.5767E-05,8.7809E-05,0.00010914,0.0001571,0.0002322
98.134,1.5647E-05,4.2727E-05,6.5655E-05,8.7659E-05,0.00010895,0.00015683,0.0002318
98.256,2.5148E-06,4.2654E-05,6.5543E-05,8.751E-05,0.00010876,0.00015656,0.00023141
98.379,4.0513E-05,4.2582E-05,6.5432E-05,8.7361E-05,0.00010858,0.0001563,0.00023102
98.501,0.0001024,4.251E-05,6.5321E-05,8.7213E-05,0.0001084,0.00015603,0.00023063
98.623,5.0907E-05,4.2438E-05,6.5211E-05,8.7065E-05,0.00010821,0.00015577,0.00023024
98.745,2.6513E-05,4.2366E-05,6.5101E-05,8.6919E-05,0.00010803,0.0001555,0.00022985
98.868,5.5156E-05,4.2295E-05,6.4991E-05,8.6772E-05,0.00010785,0.00015524,0.00022946
98.99,8.9825E-05,4.2224E-05,6.4882E-05,8.6627E-05,0.00010767,0.00015498,0.00022908
99.112,5.2169E-05,4.2154E-05,6.4773E-05,8.6482E-05,0.00010749,0.00015472,0.00022869
99.234,1.911E-05,4.2083E-05,6.4665E-05,8.6337E-05,0.00010731,0.00015446,0.00022831
99.356,1.263E-06,4.2013E-05,6.4558E-05,8.6194E-05,0.00010713,0.00015421,0.00022793
99.479,4.7475E-05,4.1943E-05,6.445E-05,8.605E-05,0.00010695,0.00015395,0.00022755
99.601,4.7072E-05,4.1874E-05,6.4344E-05,8.5908E-05,0.00010677,0.0001537,0.00022717
99.723,6.5688E-05,4.1805E-05,6.4237E-05,8.5766E-05,0.0001066,0.00015344,0.0002268
99.845,4.0579E-05,4.1736E-05,6.4131E-05,8.5624E-05,0.00010642,0.00015319,0.00022642
99.967,1.5147E-05,4.1667E-05,6.4026E-05,8.5483E-05,0.00010625,0.00015294,0.00022605
100.09,8.2793E-05,4.1598E-05,6.3921E-05,8.5343E-05,0.00010607,0.00015269,0.00022568
100.21,7.3327E-05,4.153E-05,6.3816E-05,8.5203E-05,0.0001059,0.00015244,0.00022531
100.33,4.3461E-05,4.1463E-05,6.3712E-05,8.5064E-05,0.00010572,0.00015219,0.00022494
100.46,7.4052E-05,4.1395E-05,6.3608E-05,8.4926E-05,0.00010555,0.00015194,0.00022458
100.58,9.07E-05,4.1328E-05,6.3505E-05,8.4788E-05,0.00010538,0.00015169,0.00022421
100.7,2.2602E-05,4.1261E-05,6.3402E-05,8.465E-05,0.00010521,0.00015145,0.00022385
100.82,6.9631E-06,4.1194E-05,6.3299E-05,8.4513E-05,0.00010504,0.0001512,0.00022349
100.95,3.9148E-05,4.1128E-05,6.3197E-05,8.4377E-05,0.00010487,0.00015096,0.00022313
101.07,9.8204E-05,4.1061E-05,6.3095E-05,8.4241E-05,0.0001047,0.00015071,0.00022277
101.19,0.00010219,4.0995E-05,6.2994E-05,8.4106E-05,0.00010453,0.00015047,0.00022241
101.31,6.4893E-05,4.093E-05,6.2893E-05,8.3971E-05,0.00010437,0.00015023,0.00022205
101.43,5.4749E-05,4.0864E-05,6.2793E-05,8.3837E-05,0.0001042,0.00014999,0.0002217
101.56,9.9152E-05,4.0799E-05,6.2693E-05,8.3704E-05,0.00010403,0.00014975,0.00022134
101.68,7.3328E-05,4.0734E-05,6.2593E-05,8.357E-05,0.00010387,0.00014951,0.00022099
101.8,6.3111E-05,4.067E-05,6.2494E-05,8.3438E-05,0.0001037,0.00014928,0.00022064
101.92,3.5062E-05,4.0606E-05,6.2395E-05,8.3306E-05,0.00010354,0.00014904,0.00022029
102.04,1.9607E-05,4.0541E-05,6.2296E-05,8.3175E-05,0.00010338,0.00014881,0.00021995
102.17,1.9479E-05,4.0478E-05,6.2198E-05,8.3044E-05,0.00010321,0.00014857,0.0002196
102.29,1.4041E-05,4.0414E-05,6.2101E-05,8.2913E-05,0.00010305,0.00014834,0.00021926
102.41,2.6168E-05,4.0351E-05,6.2003E-05,8.2783E-05,0.00010289,0.00014811,0.00021891
102.53,1.8331E-05,4.0288E-05,6.1907E-05,8.2654E-05,0.00010273,0.00014787,0.00021857
102.66,2.0361E-05,4.0225E-05,6.181E-05,8.2525E-05,0.00010257,0.00014764,0.00021823
102.78,1.3572E-05,4.0163E-05,6.1714E-05,8.2397E-05,0.00010241,0.00014741,0.00021789
102.9,2.0121E-05,4.01E-05,6.1618E-05,8.2269E-05,0.00010225,0.00014719,0.00021755
103.02,3.9357E-05,4.0038E-05,6.1523E-05,8.2142E-05,0.00010209,0.00014696,0.00021722
103.14,5.8334E-05,3.9977E-05,6.1428E-05,8.2015E-05,0.00010194,0.00014673,0.00021688
103.27,5.0161E-05,3.9915E-05,6.1334E-05,8.1889E-05,0.00010178,0.00014651,0.00021655
103.39,1.9864E-05,3.9854E-05,6.124E-05,8.1764E-05,0.00010162,0.00014628,0.00021622
103.51,4.0534E-05,3.9793E-05,6.1146E-05,8.1638E-05,0.00010147,0.00014606,0.00021588
103.63,6.8204E-05,3.9732E-05,6.1052E-05,8.1514E-05,0.00010131,0.00014583,0.00021555
103.76,4.6454E-05,3.9671E-05,6.0959E-05,8.139E-05,0.00010116,0.00014561,0.00021523
103.88,9.8738E-06,3.9611E-05,6.0867E-05,8.1266E-05,0.000101,0.00014539,0.0002149
104,2.8628E-05,3.9551E-05,6.0775E-05,8.1143E-05,0.00010085,0.00014517,0.00021457
104.12,2.9966E-05,3.9491E-05,6.0683E-05,8.102E-05,0.0001007,0.00014495,0.00021425
104.24,9.9791E-06,3.9432E-05,6.0591E-05,8.0898E-05,0.00010055,0.00014473,0.00021393
104.37,7.3619E-05,3.9373E-05,6.05E-05,8.0776E-05,0.0001004,0.00014451,0.0002136
104.49,8.252E-05,3.9313E-05,6.0409E-05,8.0655E-05,0.00010024,0.0001443,0.00021328
104.61,2.7115E-05,3.9255E-05,6.0319E-05,8.0534E-05,0.00010009,0.00014408,0.00021296
104.73,7.0744E-06,3.9196E-05,6.0229E-05,8.0414E-05,9.9945E-05,0.00014387,0.00021265
104.86,1.4934E-06,3.9138E-05,6.0139E-05,8.0295E-05,9.9797E-05,0.00014365,0.00021233
104.98,1.0414E-05,3.908E-05,6.005E-05,8.0175E-05,9.9648E-05,0.00014344,0.00021201
105.1,1.19E-05,3.9022E-05,5.9961E-05,8.0057E-05,9.9501E-05,0.00014323,0.0002117
105.22,1.9583E-05,3.8964E-05,5.9872E-05,7.9938E-05,9.9354E-05,0.00014302,0.00021139
105.34,5.3779E-05,3.8907E-05,5.9784E-05,7.982E-05,9.9207E-05,0.0001428,0.00021108
105.47,5.7917E-05,3.8849E-05,5.9696E-05,7.9703E-05,9.9062E-05,0.00014259,0.00021077
105.59,1.9018E-05,3.8792E-05,5.9609E-05,7.9586E-05,9.8916E-05,0.00014239,0.00021046
105.71,1.9699E-05,3.8736E-05,5.9522E-05,7.947E-05,9.8772E-05,0.00014218,0.00021015
105.83,1.3348E-05,3.8679E-05,5.9435E-05,7.9354E-05,9.8628E-05,0.00014197,0.00020984
105.96,4.9201E-06,3.8623E-05,5.9348E-05,7.9239E-05,9.8484E-05,0.00014176,0.00020954
106.08,5.0953E-06,3.8567E-05,5.9262E-05,7.9124E-05,9.8341E-05,0.00014156,0.00020923
106.2,2.3848E-05,3.8511E-05,5.9176E-05,7.9009E-05,9.8199E-05,0.00014135,0.00020893
106.32,2.4399E-05,3.8455E-05,5.9091E-05,7.8895E-05,9.8057E-05,0.00014115,0.00020863
106.44,1.7103E-05,3.84E-05,5.9006E-05,7.8781E-05,9.7916E-05,0.00014095,0.00020833
106.57,1.1799E-05,3.8345E-05,5.8921E-05,7.8668E-05,9.7775E-05,0.00014074,0.00020803
106.69,2.306E-06,3.829E-05,5.8837E-05,7.8556E-05,9.7635E-05,0.00014054,0.00020773
106.81,1.9261E-05,3.8235E-05,5.8753E-05,7.8443E-05,9.7496E-05,0.00014034,0.00020743
106.93,4.4102E-05,3.8181E-05,5.8669E-05,7.8332E-05,9.7357E-05,0.00014014,0.00020714
107.06,2.6146E-05,3.8127E-05,5.8586E-05,7.822E-05,9.7218E-05,0.00013994,0.00020684
107.18,6.4618E-06,3.8073E-05,5.8503E-05,7.8109E-05,9.7081E-05,0.00013974,0.00020655
107.3,1.0468E-05,3.8019E-05,5.842E-05,7.7999E-05,9.6943E-05,0.00013955,0.00020626
107.42,2.6315E-05,3.7965E-05,5.8337E-05,7.7889E-05,9.6807E-05,0.00013935,0.00020597
107.54,3.7304E-05,3.7912E-05,5.8255E-05,7.7779E-05,9.6671E-05,0.00013915,0.00020568
107.67,4.4894E-05,3.7859E-05,5.8174E-05,7.767E-05,9.6535E-05,0.00013896,0.00020539
107.79,4.0919E-05,3.7806E-05,5.8092E-05,7.7562E-05,9.64E-05,0.00013876,0.0002051
107.91,3.9352E-05,3.7753E-05,5.8011E-05,7.7453E-05,9.6265E-05,0.00013857,0.00020482
108.03,3.0473E-05,3.77E-05,5.793E-05,7.7345E-05,9.6131E-05,0.00013838,0.00020453
108.16,1.7164E-05,3.7648E-05,5.785E-05,7.7238E-05,9.5998E-05,0.00013818,0.00020425
108.28,2.6396E-05,3.7596E-05,5.777E-05,7.7131E-05,9.5865E-05,0.00013799,0.00020397
108.4,2.3664E-05,3.7544E-05,5.769E-05,7.7025E-05,9.5733E-05,0.0001378,0.00020368
108.52,1.4402E-05,3.7492E-05,5.7611E-05,7.6919E-05,9.5601E-05,0.00013761,0.0002034
108.64,9.415E-05,3.7441E-05,5.7532E-05,7.6813E-05,9.5469E-05,0.00013742,0.00020312
108.77,6.281E-05,3.7389E-05,5.7453E-05,7.6708E-05,9.5339E-05,0.00013724,0.00020285
108.89,2.9646E-05,3.7338E-05,5.7374E-05,7.6603E-05,9.5208E-05,0.00013705,0.00020257
109.01,6.9311E-05,3.7287E-05,5.7296E-05,7.6498E-05,9.5079E-05,0.00013686,0.00020229
109.13,3.6781E-05,3.7237E-05,5.7218E-05,7.6394E-05,9.4949E-05,0.00013668,0.00020202
109.26,3.2865E-05,3.7186E-05,5.7141E-05,7.6291E-05,9.4821E-05,0.00013649,0.00020174
109.38,1.1091E-05,3.7136E-05,5.7063E-05,7.6188E-05,9.4692E-05,0.00013631,0.00020147
109.5,4.0397E-05,3.7086E-05,5.6986E-05,7.6085E-05,9.4565E-05,0.00013612,0.0002012
109.62,3.6099E-05,3.7036E-05,5.691E-05,7.5983E-05,9.4438E-05,0.00013594,0.00020093
109.74,3.248E-05,3.6986E-05,5.6833E-05,7.5881E-05,9.4311E-05,0.00013576,0.00020066
109.87,6.8297E-05,3.6937E-05,5.6757E-05,7.5779E-05,9.4185E-05,0.00013558,0.00020039
109.99,5.2221E-05,3.6888E-05,5.6682E-05,7.5678E-05,9.4059E-05,0.00013539,0.00020012
110.11,1.4938E-05,3.6839E-05,5.6606E-05,7.5578E-05,9.3934E-05,0.00013521,0.00019986
110.23,1.5061E-05,3.679E-05,5.6531E-05,7.5477E-05,9.3809E-05,0.00013503,0.00019959
110.36,2.6985E-05,3.6741E-05,5.6456E-05,7.5377E-05,9.3685E-05,0.00013486,0.00019933
110.48,1.1038E-05,3.6692E-05,5.6382E-05,7.5278E-05,9.3562E-05,0.00013468,0.00019906
110.6,4.2941E-05,3.6644E-05,5.6308E-05,7.5179E-05,9.3438E-05,0.0001345,0.0001988
110.72,3.4962E-05,3.6596E-05,5.6234E-05,7.508E-05,9.3316E-05,0.00013432,0.00019854
110.84,1.6763E-05,3.6548E-05,5.616E-05,7.4982E-05,9.3194E-05,0.00013415,0.00019828
110.97,2.1958E-05,3.65E-05,5.6087E-05,7.4884E-05,9.3072E-05,0.00013397,0.00019802
111.09,2.6712E-05,3.6453E-05,5.6014E-05,7.4787E-05,9.2951E-05,0.0001338,0.00019777
111.21,5.3351E-05,3.6406E-05,5.5941E-05,7.4689E-05,9.283E-05,0.00013363,0.00019751
111.33,4.1662E-05,3.6358E-05,5.5869E-05,7.4593E-05,9.271E-05,0.00013345,0.00019725
111.46,2.4744E-05,3.6312E-05,5.5797E-05,7.4496E-05,9.259E-05,0.00013328,0.000197
111.58,2.2268E-05,3.6265E-05,5.5725E-05,7.44E-05,9.2471E-05,0.00013311,0.00019674
111.7,7.5645E-06,3.6218E-05,5.5653E-05,7.4305E-05,9.2352E-05,0.00013294,0.00019649
111.82,2.5634E-05,3.6172E-05,5.5582E-05,7.421E-05,9.2234E-05,0.00013277,0.00019624
111.94,1.4067E-05,3.6126E-05,5.5511E-05,7.4115E-05,9.2116E-05,0.0001326,0.00019599
112.07,1.8746E-06,3.608E-05,5.544E-05,7.4021E-05,9.1999E-05,0.00013243,0.00019574
112.19,6.1894E-06,3.6034E-05,5.537E-05,7.3927E-05,9.1882E-05,0.00013226,0.00019549
112.31,3.5755E-05,3.5988E-05,5.53E-05,7.3833E-05,9.1766E-05,0.00013209,0.00019524
112.43,6.1384E-05,3.5943E-05,5.523E-05,7.374E-05,9.165E-05,0.00013193,0.000195
112.55,2.7559E-05,3.5897E-05,5.516E-05,7.3647E-05,9.1534E-05,0.00013176,0.00019475
112.68,6.3617E-05,3.5852E-05,5.5091E-05,7.3554E-05,9.1419E-05,0.00013159,0.00019451
112.8,5.0975E-05,3.5807E-05,5.5022E-05,7.3462E-05,9.1305E-05,0.00013143,0.00019426
112.92,2.9344E-06,3.5763E-05,5.4953E-05,7.337E-05,9.1191E-05,0.00013127,0.00019402
113.04,2.4264E-05,3.5718E-05,5.4885E-05,7.3279E-05,9.1077E-05,0.0001311,0.00019378
113.17,4.9482E-05,3.5674E-05,5.4816E-05,7.3188E-05,9.0964E-05,0.00013094,0.00019354
113.29,6.2998E-05,3.5629E-05,5.4749E-05,7.3097E-05,9.0851E-05,0.00013078,0.0001933
113.41,2.9606E-05,3.5585E-05,5.4681E-05,7.3007E-05,9.0739E-05,0.00013061,0.00019306
113.53,4.1651E-05,3.5542E-05,5.4614E-05,7.2917E-05,9.0627E-05,0.00013045,0.00019282
113.65,1.2532E-05,3.5498E-05,5.4546E-05,7.2827E-05,9.0516E-05,0.00013029,0.00019258
113.78,1.7676E-05,3.5454E-05,5.448E-05,7.2738E-05,9.0405E-05,0.00013013,0.00019235
113.9,1.7419E-05,3.5411E-05,5.4413E-05,7.2649E-05,9.0294E-05,0.00012998,0.00019211
114.02,2.1354E-05,3.5368E-05,5.4347E-05,7.2561E-05,9.0184E-05,0.00012982,0.00019188
114.14,2.4668E-05,3.5325E-05,5.4281E-05,7.2473E-05,9.0075E-05,0.00012966,0.00019165
114.27,1.4359E-05,3.5282E-05,5.4215E-05,7.2385E-05,8.9966E-05,0.0001295,0.00019141
114.39,2.115E-05,3.524E-05,5.415E-05,7.2297E-05,8.9857E-05,0.00012935,0.00019118
114.51,8.415E-06,3.5197E-05,5.4084E-05,7.221E-05,8.9749E-05,0.00012919,0.00019095
114.63,5.2716E-06,3.5155E-05,5.4019E-05,7.2124E-05,8.9641E-05,0.00012903,0.00019072
114.75,2.3388E-05,3.5113E-05,5.3955E-05,7.2037E-05,8.9534E-05,0.00012888,0.00019049
114.88,4.0385E-05,3.5071E-05,5.389E-05,7.1951E-05,8.9427E-05,0.00012873,0.00019027
115,2.4953E-05,3.5029E-05,5.3826E-05,7.1865E-05,8.932E-05,0.00012857,0.00019004
115.12,5.4669E-05,3.4988E-05,5.3762E-05,7.178E-05,8.9214E-05,0.00012842,0.00018981
115.24,3.4161E-05,3.4946E-05,5.3698E-05,7.1695E-05,8.9109E-05,0.00012827,0.00018959
115.37,7.2233E-06,3.4905E-05,5.3635E-05,7.161E-05,8.9003E-05,0.00012812,0.00018937
115.49,7.8799E-06,3.4864E-05,5.3572E-05,7.1526E-05,8.8899E-05,0.00012797,0.00018914
115.61,1.2158E-05,3.4823E-05,5.3509E-05,7.1442E-05,8.8794E-05,0.00012782,0.00018892
115.73,2.9896E-05,3.4782E-05,5.3446E-05,7.1359E-05,8.869E-05,0.00012767,0.0001887
115.85,8.4843E-06,3.4741E-05,5.3384E-05,7.1275E-05,8.8587E-05,0.00012752,0.00018848
115.98,2.0377E-05,3.4701E-05,5.3322E-05,7.1192E-05,8.8484E-05,0.00012737,0.00018826
116.1,2.8499E-05,3.4661E-05,5.326E-05,7.111E-05,8.8381E-05,0.00012722,0.00018804
116.22,1.0834E-05,3.4621E-05,5.3198E-05,7.1027E-05,8.8279E-05,0.00012707,0.00018782
116.34,2.84E-05,3.4581E-05,5.3137E-05,7.0945E-05,8.8177E-05,0.00012693,0.00018761
116.47,1.8916E-05,3.4541E-05,5.3076E-05,7.0864E-05,8.8075E-05,0.00012678,0.00018739
116.59,1.9585E-05,3.4501E-05,5.3015E-05,7.0783E-05,8.7974E-05,0.00012664,0.00018718
116.71,2.0312E-05,3.4462E-05,5.2954E-05,7.0702E-05,8.7874E-05,0.00012649,0.00018696
116.83,1.3035E-05,3.4423E-05,5.2894E-05,7.0621E-05,8.7774E-05,0.00012635,0.00018675
116.95,1.5223E-05,3.4383E-05,5.2834E-05,7.0541E-05,8.7674E-05,0.0001262,0.00018654
117.08,3.6753E-06,3.4344E-05,5.2774E-05,7.0461E-05,8.7574E-05,0.00012606,0.00018633
117.2,8.2808E-06,3.4306E-05,5.2714E-05,7.0381E-05,8.7475E-05,0.00012592,0.00018612
117.32,1.9861E-05,3.4267E-05,5.2655E-05,7.0302E-05,8.7377E-05,0.00012578,0.00018591
117.44,8.9798E-06,3.4228E-05,5.2596E-05,7.0223E-05,8.7279E-05,0.00012563,0.0001857
117.57,4.5481E-05,3.419E-05,5.2537E-05,7.0144E-05,8.7181E-05,0.00012549,0.00018549
117.69,4.6675E-05,3.4152E-05,5.2478E-05,7.0066E-05,8.7084E-05,0.00012535,0.00018528
117.81,1.9842E-05,3.4114E-05,5.242E-05,6.9988E-05,8.6987E-05,0.00012521,0.00018508
117.93,3.8373E-05,3.4076E-05,5.2361E-05,6.991E-05,8.689E-05,0.00012507,0.00018487
118.05,2.1239E-05,3.4038E-05,5.2303E-05,6.9833E-05,8.6794E-05,0.00012494,0.00018467
118.18,3.4267E-06,3.4001E-05,5.2246E-05,6.9756E-05,8.6698E-05,0.0001248,0.00018446
118.3,2.3696E-05,3.3963E-05,5.2188E-05,6.9679E-05,8.6603E-05,0.00012466,0.00018426
118.42,2.7624E-05,3.3926E-05,5.2131E-05,6.9602E-05,8.6508E-05,0.00012452,0.00018406
118.54,1.9362E-05,3.3889E-05,5.2074E-05,6.9526E-05,8.6413E-05,0.00012439,0.00018385
118.67,5.4299E-06,3.3852E-05,5.2017E-05,6.945E-05,8.6319E-05,0.00012425,0.00018365
118.79,3.9568E-06,3.3815E-05,5.1961E-05,6.9375E-05,8.6225E-05,0.00012412,0.00018345
118.91,8.75E-06,3.3779E-05,5.1904E-05,6.93E-05,8.6131E-05,0.00012398,0.00018326
119.03,2.4026E-05,3.3742E-05,5.1848E-05,6.9225E-05,8.6038E-05,0.00012385,0.00018306
119.15,1.5347E-05,3.3706E-05,5.1792E-05,6.915E-05,8.5946E-05,0.00012372,0.00018286
119.28,2.8493E-05,3.3669E-05,5.1737E-05,6.9076E-05,8.5853E-05,0.00012358,0.00018266
119.4,2.3591E-05,3.3633E-05,5.1681E-05,6.9002E-05,8.5761E-05,0.00012345,0.00018247
119.52,1.3613E-05,3.3597E-05,5.1626E-05,6.8928E-05,8.567E-05,0.00012332,0.00018227
119.64,2.0322E-05,3.3562E-05,5.1571E-05,6.8855E-05,8.5579E-05,0.00012319,0.00018208
119.77,1.2843E-05,3.3526E-05,5.1516E-05,6.8782E-05,8.5488E-05,0.00012306,0.00018189
119.89,2.3243E-05,3.3491E-05,5.1462E-05,6.8709E-05,8.5397E-05,0.00012293,0.00018169
120.01,1.2217E-05,3.3455E-05,5.1408E-05,6.8637E-05,8.5307E-05,0.0001228,0.0001815
120.13,1.9717E-05,3.342E-05,5.1354E-05,6.8565E-05,8.5218E-05,0.00012267,0.00018131
120.25,1.1836E-05,3.3385E-05,5.13E-05,6.8493E-05,8.5128E-05,0.00012254,0.00018112
120.38,1.6822E-05,3.335E-05,5.1246E-05,6.8421E-05,8.5039E-05,0.00012241,0.00018093
120.5,7.159E-06,3.3316E-05,5.1193E-05,6.835E-05,8.4951E-05,0.00012228,0.00018074
120.62,2.6305E-05,3.3281E-05,5.114E-05,6.8279E-05,8.4863E-05,0.00012216,0.00018056
120.74,5.0141E-05,3.3246E-05,5.1087E-05,6.8208E-05,8.4775E-05,0.00012203,0.00018037
120.87,6.8329E-05,3.3212E-05,5.1034E-05,6.8138E-05,8.4687E-05,0.0001219,0.00018018
120.99,0.00011825,3.3178E-05,5.0982E-05,6.8068E-05,8.46E-05,0.00012178,0.00018
121.11,6.3456E-05,3.3144E-05,5.0929E-05,6.7998E-05,8.4513E-05,0.00012165,0.00017981
121.23,1.0624E-05,3.311E-05,5.0877E-05,6.7928E-05,8.4427E-05,0.00012153,0.00017963
121.35,1.4767E-05,3.3076E-05,5.0825E-05,6.7859E-05,8.4341E-05,0.00012141,0.00017945
121.48,6.226E-06,3.3043E-05,5.0774E-05,6.779E-05,8.4255E-05,0.00012128,0.00017926
121.6,3.2001E-06,3.3009E-05,5.0722E-05,6.7722E-05,8.417E-05,0.00012116,0.00017908
121.72,3.3279E-05,3.2976E-05,5.0671E-05,6.7653E-05,8.4085E-05,0.00012104,0.0001789
121.84,6.5783E-05,3.2943E-05,5.062E-05,6.7585E-05,8.4E-05,0.00012092,0.00017872
121.97,2.6293E-05,3.291E-05,5.0569E-05,6.7517E-05,8.3916E-05,0.00012079,0.00017854
122.09,3.278E-05,3.2877E-05,5.0519E-05,6.745E-05,8.3832E-05,0.00012067,0.00017836
122.21,2.3163E-05,3.2844E-05,5.0469E-05,6.7383E-05,8.3749E-05,0.00012055,0.00017819
122.33,3.6805E-05,3.2811E-05,5.0418E-05,6.7316E-05,8.3666E-05,0.00012043,0.00017801
